unit,page,part,language_name,lang_code,text
MAT/MA161-ForestedAreas,5,5,Greek,ell-GRC,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA161-ForestedAreas,6,1,Greek,ell-GRC,Κομπιουτεράκιclose
MAT/MA161-ForestedAreas,6,2,Greek,ell-GRC,PISA
MAT/MA161-ForestedAreas,6,3,Greek,ell-GRC,"Δασική έκταση  Ερώτηση 3 / 4
Πώς να χρησιμοποιήσεις το λογιστικό φύλλο
Κάνε κλικ στο  για να ταξινομήσεις μια στήλη κατά αύξουσα σειρά (από το μικρότερο στο μεγαλύτερο).  Κάνε πάλι κλικ σε αυτό το βελάκι, για να ταξινομήσεις μια στήλη κατά φθίνουσα σειρά (από το μεγαλύτερο στο μικρότερο).
Για να κάνεις υπολογισμούς:
Να επιλέξεις μια στήλη από το πρώτο αναδιπλούμενο μενού.
Να επιλέξεις μια πράξη από το μεσαίο αναδιπλούμενο μενού.
Να επιλέξεις μια στήλη από το τελευταίο αναδιπλούμενο μενού.
Κάνε κλικ στο κουμπί «Εκτέλεση».
Τα αποτελέσματα θα εμφανιστούν στην πρώτη διαθέσιμη κενή στήλη.
Για να εμφανιστεί ο Μέσος Όρος μιας στήλης, να επιλέξεις μια στήλη από το αναδιπλούμενο μενού και κάνε κλικ στο κουμπί «Εκτέλεση». Το αποτέλεσμα θα εμφανιστεί στο τελευταίο κελί αυτής της στήλης.
Για να αναιρέσεις μια ενέργεια σε μια στήλη, κάνε κλικ στο .
Για να διαγράψεις όλα τα δεδομένα μιας στήλης, κάνε κλικ στο .
Για να διαγράψεις όλα τα δεδομένα στο λογιστικό φύλλο, κάνε κλικ στο κουμπί «Διαγραφή όλων».
Να λάβεις υπόψη το «Δασική έκταση» στα δεξιά. Να χρησιμοποιήσεις το λογιστικό φύλλο ως βοήθεια, για να απαντήσεις στην ερώτηση που ακολουθεί. Να επιλέξεις από τα αναδιπλούμενα μενού, για να απαντήσεις στην ερώτηση.
Να παρατηρήσεις τις δύο χρονικές περιόδους: από το 2005 έως το 2010 και από το 2010 έως το 2015.
Σε ποσοστιαίες μονάδες, ποιες είναι οι δύο χώρες που είχαν τη μεγαλύτερη μεταβολή στο ποσοστό δασικής έκτασης από τη μία χρονική περίοδο στην άλλη χρονική περίοδο;
Απαντήσεις:
ΕπίλεξεΑλγερίαΑρμενίαΓερμανίαΕλλάδαΗνωμένες ΠολιτείεςΙνδίαΚαζακστάνΚολομβίαΛίβανοςΝότια ΚορέαΠαναμάςΠερούΠορτογαλίαΣενεγάληΤαϊλάνδη
και
ΕπίλεξεΑλγερίαΑρμενίαΓερμανίαΕλλάδαΗνωμένες ΠολιτείεςΙνδίαΚαζακστάνΚολομβίαΛίβανοςΝότια ΚορέαΠαναμάςΠερούΠορτογαλίαΣενεγάληΤαϊλάνδη"
MAT/MA161-ForestedAreas,6,4,Greek,ell-GRC,"ΔΑΣΙΚΗ ΕΚΤΑΣΗ
Το παρακάτω λογιστικό φύλλο δείχνει τη δασική έκταση σε 15 χώρες, ως ποσοστό επί της συνολικής εδαφικής έκτασης της κάθε χώρας. Τα δεδομένα αφορούν τα έτη 2005, 2010 και 2015.
Στήλη A ▾
Στήλη B
Στήλη Γ
Στήλη Δ
Στήλη E
Στήλη ΣΤ
Στήλη Ζ
Χώρα
2005
2010
2015
Αλγερία0,640,810,82Αρμενία11,7711,7411,77Γερμανία32,6632,7332,76Ελλάδα29,1130,2831,45Ηνωμένες Πολιτείες33,2633,733,85Ινδία22,7723,4723,77Καζακστάν1,241,231,23Κολομβία54,2652,8552,73Λίβανος13,3413,3813,42Νότια Κορέα64,4264,0863,69Παναμάς64,3363,2162,11Περού59,0158,4557,79Πορτογαλία36,5235,8935,25Σενεγάλη45,0544,0142,97Ταϊλάνδη31,5131,8132,1
Υπολογισμός
Στήλη
Στήλη B
Στήλη Γ
Στήλη Δ
Στήλη E
Στήλη ΣΤ
Στήλη Ζ
Πράξη
Πρόσθεση
Αφαίρεση
Πολλαπλασιασμός
Διαίρεση
Στήλη
Στήλη B
Στήλη Γ
Στήλη Δ
Στήλη E
Στήλη ΣΤ
Στήλη Ζ
Εκτέλεση
Μέσος Όρος
Στήλη
Στήλη B
Στήλη Γ
Στήλη Δ
Στήλη E
Στήλη ΣΤ
Στήλη Ζ
Εκτέλεση
Διαγραφή όλων
closeΟΚ"
MAT/MA161-ForestedAreas,6,5,Greek,ell-GRC,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA161-ForestedAreas,7,1,Greek,ell-GRC,Κομπιουτεράκιclose
MAT/MA161-ForestedAreas,7,2,Greek,ell-GRC,PISA
MAT/MA161-ForestedAreas,7,3,Greek,ell-GRC,"Δασική έκταση  Ερώτηση 4 / 4
Πώς να χρησιμοποιήσεις το λογιστικό φύλλο
Κάνε κλικ στο  για να ταξινομήσεις μια στήλη κατά αύξουσα σειρά (από το μικρότερο στο μεγαλύτερο).  Κάνε πάλι κλικ σε αυτό το βελάκι, για να ταξινομήσεις μια στήλη κατά φθίνουσα σειρά (από το μεγαλύτερο στο μικρότερο).
Για να κάνεις υπολογισμούς:
Να επιλέξεις μια στήλη από το πρώτο αναδιπλούμενο μενού.
Να επιλέξεις μια πράξη από το μεσαίο αναδιπλούμενο μενού.
Να επιλέξεις μια στήλη από το τελευταίο αναδιπλούμενο μενού.
Κάνε κλικ στο κουμπί «Εκτέλεση».
Τα αποτελέσματα θα εμφανιστούν στην πρώτη διαθέσιμη κενή στήλη.
Για να εμφανιστεί ο Μέσος Όρος μιας στήλης, να επιλέξεις μια στήλη από το αναδιπλούμενο μενού και κάνε κλικ στο κουμπί «Εκτέλεση». Το αποτέλεσμα θα εμφανιστεί στο τελευταίο κελί αυτής της στήλης.
Για να αναιρέσεις μια ενέργεια σε μια στήλη, κάνε κλικ στο .
Για να διαγράψεις όλα τα δεδομένα μιας στήλης, κάνε κλικ στο .
Για να διαγράψεις όλα τα δεδομένα στο λογιστικό φύλλο, κάνε κλικ στο κουμπί «Διαγραφή όλων».
Να λάβεις υπόψη το «Δασική έκταση» στα δεξιά. Να χρησιμοποιήσεις το λογιστικό φύλλο ως βοήθεια, για να απαντήσεις στην ερώτηση που ακολουθεί. Κάνε κλικ σε μια επιλογή και μετά πληκτρολόγησε μια εξήγηση για την απάντησή σου.
Η Ελένη ισχυρίζεται ότι η Νότια Κορέα έχει τη μεγαλύτερη δασική έκταση από όλες τις άλλες χώρες της λίστας για τα έτη που αναφέρονται.
Επαληθεύεται ο ισχυρισμός της από τα δεδομένα στο λογιστικό φύλλο;
Ναι
Όχι
Να αιτιολογήσεις την απάντησή σου."
MAT/MA161-ForestedAreas,7,4,Greek,ell-GRC,"ΔΑΣΙΚΗ ΕΚΤΑΣΗ
Το παρακάτω λογιστικό φύλλο δείχνει τη δασική έκταση σε 15 χώρες, ως ποσοστό επί της συνολικής εδαφικής έκτασης της κάθε χώρας. Τα δεδομένα αφορούν τα έτη 2005, 2010 και 2015.
Στήλη A ▾
Στήλη B
Στήλη Γ
Στήλη Δ
Στήλη E
Στήλη ΣΤ
Στήλη Ζ
Χώρα
2005
2010
2015
Αλγερία0,640,810,82Αρμενία11,7711,7411,77Γερμανία32,6632,7332,76Ελλάδα29,1130,2831,45Ηνωμένες Πολιτείες33,2633,733,85Ινδία22,7723,4723,77Καζακστάν1,241,231,23Κολομβία54,2652,8552,73Λίβανος13,3413,3813,42Νότια Κορέα64,4264,0863,69Παναμάς64,3363,2162,11Περού59,0158,4557,79Πορτογαλία36,5235,8935,25Σενεγάλη45,0544,0142,97Ταϊλάνδη31,5131,8132,1
Υπολογισμός
Στήλη
Στήλη B
Στήλη Γ
Στήλη Δ
Στήλη E
Στήλη ΣΤ
Στήλη Ζ
Πράξη
Πρόσθεση
Αφαίρεση
Πολλαπλασιασμός
Διαίρεση
Στήλη
Στήλη B
Στήλη Γ
Στήλη Δ
Στήλη E
Στήλη ΣΤ
Στήλη Ζ
Εκτέλεση
Μέσος Όρος
Στήλη
Στήλη B
Στήλη Γ
Στήλη Δ
Στήλη E
Στήλη ΣΤ
Στήλη Ζ
Εκτέλεση
Διαγραφή όλων
closeΟΚ"
MAT/MA161-ForestedAreas,7,5,Greek,ell-GRC,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA161-ForestedAreas,1,1,Hebrew,heb-ISR,מחשבוןclose
MAT/MA161-ForestedAreas,1,2,Hebrew,heb-ISR,PISA 2022
MAT/MA161-ForestedAreas,1,3,Hebrew,heb-ISR,"שטח מיוער  הקדמה
קראו את ההקדמה. לאחר מכן לחצו על החץ ""הבא"".
שטח מיוער
ביחידה זו תשתמשו בגיליון אלקטרוני כדי לענות על שאלות העוסקות במצב הזה:
יער הוא מערכת אקולוגית שבה מגוון של עצים, צמחים ובעלי חיים.
כמות השטח המיוער במדינה יכולה להשתנות עם הזמן.
במסך הבא תתרגלו את השימוש בגיליון האלקטרוני."
MAT/MA161-ForestedAreas,1,4,Hebrew,heb-ISR,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA161-ForestedAreas,2,1,Hebrew,heb-ISR,מחשבוןclose
MAT/MA161-ForestedAreas,2,2,Hebrew,heb-ISR,PISA 2022
MAT/MA161-ForestedAreas,2,3,Hebrew,heb-ISR,"שטח מיוער
בגיליון האלקטרוני שלפניכם מוצג אחוז השטח המיוער מתוך השטח הכולל של כל אחת מ-15 המדינות שברשימת הנתונים. מוצגים נתונים לשנים 2005, 2010 ו-2015.
עמודה א ▾
עמודה ב
עמודה ג
עמודה ד
עמודה ה
עמודה ו
עמודה ז
מדינה
2005
2010
2015
אלג'יריה0.640.810.82ארמניה11.7711.7411.77ארצות הברית33.2633.733.85גרמניה32.6632.7332.76הודו22.7723.4723.77יוון29.1130.2831.45לבנון13.3413.3813.42סנגל45.0544.0142.97פורטוגל36.5235.8935.25פנמה64.3363.2162.11פרו59.0158.4557.79קולומביה54.2652.8552.73קוריאה הדרומית64.4264.0863.69קזחסטן1.241.231.23תאילנד31.5131.8132.1
חשב
עמודה
עמודה ב
עמודה ג
עמודה ד
עמודה ה
עמודה ו
עמודה ז
פעולה
ועוד
פחות
כפול
חלקי
עמודה
עמודה ב
עמודה ג
עמודה ד
עמודה ה
עמודה ו
עמודה ז
הפעלה
ממוצע
עמודה
עמודה ב
עמודה ג
עמודה ד
עמודה ה
עמודה ו
עמודה ז
הפעלה
מחק הכול
closeאישור"
MAT/MA161-ForestedAreas,2,4,Hebrew,heb-ISR,"שטח מיוער  תרגול
כעת תתרגלו את השימוש בגיליון האלקטרוני, ולאחר מכן יוצגו השאלות.
בצעו בגיליון האלקטרוני את שלוש הפעולות האלה.
מיון של עמודה.
לחצו על  בעמודה ב, ג, או ד כדי למיין את העמודה בסדר עולה (מהנמוך אל הגבוה).
שימו לב: כל העמודות ימוינו בהתאם לסדר של העמודה שבחרתם למיין.
חישוב
בחרו עמודה מתוך התפריט הנפתח הימני שמתחת לגיליון האלקטרוני.
לאחר מכן, בחרו פעולה מתוך התפריט הנפתח האמצעי.
כעת בחרו עמודה מתוך התפריט הנפתח השמאלי.
לחצו על ""הפעלה"".
התוצאות יוצגו בעמודה הפנויה הראשונה.
הצגת הממוצע של עמודה
בחרו עמודה אחת מתוך התפריט הנפתח שליד המילה ""ממוצע"", מתחת לגיליון האלקטרוני.
לחצו על ""הפעלה"".
התוצאה תוצג בתא שמתחת לעמודה זו.
כדי להמשיך לחצו על ."
MAT/MA161-ForestedAreas,2,5,Hebrew,heb-ISR,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA161-ForestedAreas,3,1,Hebrew,heb-ISR,מחשבוןclose
MAT/MA161-ForestedAreas,3,2,Hebrew,heb-ISR,PISA 2022
MAT/MA161-ForestedAreas,3,3,Hebrew,heb-ISR,"שטח מיוער
בגיליון האלקטרוני שלפניכם מוצג אחוז השטח המיוער מתוך השטח הכולל של כל אחת מ-15 המדינות שברשימת הנתונים. מוצגים נתונים לשנים 2005, 2010 ו-2015.
עמודה א ▾
עמודה ב
עמודה ג
עמודה ד
עמודה ה
עמודה ו
עמודה ז
מדינה
2005
2010
2015
אלג'יריה0.640.810.82ארמניה11.7711.7411.77ארצות הברית33.2633.733.85גרמניה32.6632.7332.76הודו22.7723.4723.77יוון29.1130.2831.45לבנון13.3413.3813.42סנגל45.0544.0142.97פורטוגל36.5235.8935.25פנמה64.3363.2162.11פרו59.0158.4557.79קולומביה54.2652.8552.73קוריאה הדרומית64.4264.0863.69קזחסטן1.241.231.23תאילנד31.5131.8132.1
חשב
עמודה
עמודה ב
עמודה ג
עמודה ד
עמודה ה
עמודה ו
עמודה ז
פעולה
ועוד
פחות
כפול
חלקי
עמודה
עמודה ב
עמודה ג
עמודה ד
עמודה ה
עמודה ו
עמודה ז
הפעלה
ממוצע
עמודה
עמודה ב
עמודה ג
עמודה ד
עמודה ה
עמודה ו
עמודה ז
הפעלה
מחק הכול
closeאישור"
MAT/MA161-ForestedAreas,3,4,Hebrew,heb-ISR,"שטח מיוער  הנחיות
בכל שאלה תוכלו למצוא את הנחיות השימוש בגיליון האלקטרוני.
הן נמצאות בתפריט הנקרא ""כיצד להשתמש בגיליון האלקטרוני"" שאפשר לפתוח ולסגור.
כדי לפתוח את ההנחיות, לחצו על כותרת התפריט שלמטה. כדי לסגור את ההנחיות, לחצו על כותרת התפריט פעם נוספת.
כיצד להשתמש בגיליון האלקטרוני
לחצו על  כדי למיין עמודה בסדר עולה (מהנמוך אל הגבוה).  כדי למיין את העמודה בסדר יורד (מהגבוה אל הנמוך) לחצו על הסימן פעם נוספת.
כדי לבצע חישובים:
בחרו עמודה מתוך התפריט הנפתח הימני.
בחרו פעולה מתוך התפריט הנפתח האמצעי.
בחרו עמודה מתוך התפריט הנפתח השמאלי.
לחצו על ""הפעלה"".
התוצאות יוצגו בעמודה הפנויה הראשונה.
כדי להציג את הממוצע של עמודה כלשהי, בחרו עמודה מתוך התפריט הנפתח ולחצו על ""הפעלה"". התוצאה תוצג בתא שמתחת לעמודה זו.
כדי לבטל פעולה שביצעתם בעמודה כלשהי, לחצו על .
כדי למחוק את הנתונים מעמודה כלשהי, לחצו על .
כדי למחוק את כל הנתונים מהגיליון האלקטרוני, לחצו על ""מחק הכול"".
כדי להמשיך, לחצו על"
MAT/MA161-ForestedAreas,3,5,Hebrew,heb-ISR,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA161-ForestedAreas,4,1,Hebrew,heb-ISR,מחשבוןclose
MAT/MA161-ForestedAreas,4,2,Hebrew,heb-ISR,PISA 2022
MAT/MA161-ForestedAreas,4,3,Hebrew,heb-ISR,"שטח מיוער
בגיליון האלקטרוני שלפניכם מוצג אחוז השטח המיוער מתוך השטח הכולל של כל אחת מ-15 המדינות שברשימת הנתונים. מוצגים נתונים לשנים 2005, 2010 ו-2015.
עמודה א ▾
עמודה ב
עמודה ג
עמודה ד
עמודה ה
עמודה ו
עמודה ז
מדינה
2005
2010
2015
אלג'יריה0.640.810.82ארמניה11.7711.7411.77ארצות הברית33.2633.733.85גרמניה32.6632.7332.76הודו22.7723.4723.77יוון29.1130.2831.45לבנון13.3413.3813.42סנגל45.0544.0142.97פורטוגל36.5235.8935.25פנמה64.3363.2162.11פרו59.0158.4557.79קולומביה54.2652.8552.73קוריאה הדרומית64.4264.0863.69קזחסטן1.241.231.23תאילנד31.5131.8132.1
חשב
עמודה
עמודה ב
עמודה ג
עמודה ד
עמודה ה
עמודה ו
עמודה ז
פעולה
ועוד
פחות
כפול
חלקי
עמודה
עמודה ב
עמודה ג
עמודה ד
עמודה ה
עמודה ו
עמודה ז
הפעלה
ממוצע
עמודה
עמודה ב
עמודה ג
עמודה ד
עמודה ה
עמודה ו
עמודה ז
הפעלה
מחק הכול
closeאישור"
MAT/MA161-ForestedAreas,4,4,Hebrew,heb-ISR,"שטח מיוער  שאלה 1 מתוך 4
כיצד להשתמש בגיליון האלקטרוני
לחצו על  כדי למיין עמודה בסדר עולה (מהנמוך אל הגבוה).  כדי למיין את העמודה בסדר יורד (מהגבוה אל הנמוך) לחצו על הסימן פעם נוספת.
כדי לבצע חישובים:
בחרו עמודה מתוך התפריט הנפתח הימני.
בחרו פעולה מתוך התפריט הנפתח האמצעי.
בחרו עמודה מתוך התפריט הנפתח השמאלי.
לחצו על ""הפעלה"".
התוצאות יוצגו בעמודה הפנויה הראשונה.
כדי להציג את הממוצע של עמודה כלשהי, בחרו עמודה מתוך התפריט הנפתח ולחצו על ""הפעלה"". התוצאה תוצג בתא שמתחת לעמודה זו.
כדי לבטל פעולה שביצעתם בעמודה כלשהי, לחצו על .
כדי למחוק את הנתונים מעמודה כלשהי, לחצו על .
כדי למחוק את כל הנתונים מהגיליון האלקטרוני, לחצו על ""מחק הכול"".
היעזרו בקטע ""שטח מיוער"" שבצד שמאל. השתמשו בגיליון האלקטרוני כדי לענות על השאלה שלפניכם. השלימו את התשובה לכל שאלה באמצעות בחירה מהתפריטים הנפתחים.
כדי לענות על השאלות בטבלה שלפניכם, בחרו מדינה מתוך התפריט הנפתח המתאים.
שאלה
מדינה
באיזו מדינה חלה העלייה הגדולה ביותר באחוזים בין 2005 ל-2015?
בחרואלג'יריהארמניהארצות הבריתגרמניההודויווןלבנוןסנגלפורטוגלפנמהפרוקולומביהקוריאה הדרומיתקזחסטןתאילנד
באיזו מדינה  בסופו של דבר לא חל שינוי בין 2005 ל-2015?
בחרואלג'יריהארמניהארצות הבריתגרמניההודויווןלבנוןסנגלפורטוגלפנמהפרוקולומביהקוריאה הדרומיתקזחסטןתאילנד
באיזו מדינה חלה הירידה הגדולה ביותר באחוזים בין 2005 ל-2015?
בחרואלג'יריהארמניהארצות הבריתגרמניההודויווןלבנוןסנגלפורטוגלפנמהפרוקולומביהקוריאה הדרומיתקזחסטןתאילנד"
MAT/MA161-ForestedAreas,4,5,Hebrew,heb-ISR,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA161-ForestedAreas,5,1,Hebrew,heb-ISR,מחשבוןclose
MAT/MA161-ForestedAreas,5,2,Hebrew,heb-ISR,PISA 2022
MAT/MA161-ForestedAreas,5,3,Hebrew,heb-ISR,"שטח מיוער
בגיליון האלקטרוני שלפניכם מוצג אחוז השטח המיוער מתוך השטח הכולל של כל אחת מ-15 המדינות שברשימת הנתונים. מוצגים נתונים לשנים 2005, 2010 ו-2015.
עמודה א ▾
עמודה ב
עמודה ג
עמודה ד
עמודה ה
עמודה ו
עמודה ז
מדינה
2005
2010
2015
אלג'יריה0.640.810.82ארמניה11.7711.7411.77ארצות הברית33.2633.733.85גרמניה32.6632.7332.76הודו22.7723.4723.77יוון29.1130.2831.45לבנון13.3413.3813.42סנגל45.0544.0142.97פורטוגל36.5235.8935.25פנמה64.3363.2162.11פרו59.0158.4557.79קולומביה54.2652.8552.73קוריאה הדרומית64.4264.0863.69קזחסטן1.241.231.23תאילנד31.5131.8132.1
חשב
עמודה
עמודה ב
עמודה ג
עמודה ד
עמודה ה
עמודה ו
עמודה ז
פעולה
ועוד
פחות
כפול
חלקי
עמודה
עמודה ב
עמודה ג
עמודה ד
עמודה ה
עמודה ו
עמודה ז
הפעלה
ממוצע
עמודה
עמודה ב
עמודה ג
עמודה ד
עמודה ה
עמודה ו
עמודה ז
הפעלה
מחק הכול
closeאישור"
MAT/MA161-ForestedAreas,5,4,Hebrew,heb-ISR,"שטח מיוער  שאלה 2 מתוך 4
כיצד להשתמש בגיליון האלקטרוני
לחצו על  כדי למיין עמודה בסדר עולה (מהנמוך אל הגבוה).  כדי למיין את העמודה בסדר יורד (מהגבוה אל הנמוך) לחצו על הסימן פעם נוספת.
כדי לבצע חישובים:
בחרו עמודה מתוך התפריט הנפתח הימני.
בחרו פעולה מתוך התפריט הנפתח האמצעי.
בחרו עמודה מתוך התפריט הנפתח השמאלי.
לחצו על ""הפעלה"".
התוצאות יוצגו בעמודה הפנויה הראשונה.
כדי להציג את הממוצע של עמודה כלשהי, בחרו עמודה מתוך התפריט הנפתח ולחצו על ""הפעלה"". התוצאה תוצג בתא שמתחת לעמודה זו.
כדי לבטל פעולה שביצעתם בעמודה כלשהי, לחצו על .
כדי למחוק את הנתונים מעמודה כלשהי, לחצו על .
כדי למחוק את כל הנתונים מהגיליון האלקטרוני, לחצו על ""מחק הכול"".
היעזרו בקטע ""שטח מיוער"" שבצד שמאל. השתמשו בגיליון האלקטרוני כדי לענות על השאלה שלפניכם. כדי לענות על השאלה, סמנו את תשובתכם.
התייחסו לשתי התקופות: 2005 עד 2010, ו-2010 עד 2015.
איזה היגד מתאר את השינוי הממוצע שחל באחוז השטח המיוער בשתי התקופות?
השינוי הממוצע היה חיובי בשתי התקופות.
השינוי הממוצע היה שלילי בשתי התקופות.
השינוי הממוצע היה שווה בשתי התקופות.
השינוי הממוצע היה חיובי בתקופה אחת ושלילי בתקופה האחרת."
MAT/MA161-ForestedAreas,5,5,Hebrew,heb-ISR,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA161-ForestedAreas,6,1,Hebrew,heb-ISR,מחשבוןclose
MAT/MA161-ForestedAreas,6,2,Hebrew,heb-ISR,PISA 2022
MAT/MA161-ForestedAreas,6,3,Hebrew,heb-ISR,"שטח מיוער
בגיליון האלקטרוני שלפניכם מוצג אחוז השטח המיוער מתוך השטח הכולל של כל אחת מ-15 המדינות שברשימת הנתונים. מוצגים נתונים לשנים 2005, 2010 ו-2015.
עמודה א ▾
עמודה ב
עמודה ג
עמודה ד
עמודה ה
עמודה ו
עמודה ז
מדינה
2005
2010
2015
אלג'יריה0.640.810.82ארמניה11.7711.7411.77ארצות הברית33.2633.733.85גרמניה32.6632.7332.76הודו22.7723.4723.77יוון29.1130.2831.45לבנון13.3413.3813.42סנגל45.0544.0142.97פורטוגל36.5235.8935.25פנמה64.3363.2162.11פרו59.0158.4557.79קולומביה54.2652.8552.73קוריאה הדרומית64.4264.0863.69קזחסטן1.241.231.23תאילנד31.5131.8132.1
חשב
עמודה
עמודה ב
עמודה ג
עמודה ד
עמודה ה
עמודה ו
עמודה ז
פעולה
ועוד
פחות
כפול
חלקי
עמודה
עמודה ב
עמודה ג
עמודה ד
עמודה ה
עמודה ו
עמודה ז
הפעלה
ממוצע
עמודה
עמודה ב
עמודה ג
עמודה ד
עמודה ה
עמודה ו
עמודה ז
הפעלה
מחק הכול
closeאישור"
MAT/MA161-ForestedAreas,6,4,Hebrew,heb-ISR,"שטח מיוער  שאלה 3 מתוך 4
כיצד להשתמש בגיליון האלקטרוני
לחצו על  כדי למיין עמודה בסדר עולה (מהנמוך אל הגבוה).  כדי למיין את העמודה בסדר יורד (מהגבוה אל הנמוך) לחצו על הסימן פעם נוספת.
כדי לבצע חישובים:
בחרו עמודה מתוך התפריט הנפתח הימני.
בחרו פעולה מתוך התפריט הנפתח האמצעי.
בחרו עמודה מתוך התפריט הנפתח השמאלי.
לחצו על ""הפעלה"".
התוצאות יוצגו בעמודה הפנויה הראשונה.
כדי להציג את הממוצע של עמודה כלשהי, בחרו עמודה מתוך התפריט הנפתח ולחצו על ""הפעלה"". התוצאה תוצג בתא שמתחת לעמודה זו.
כדי לבטל פעולה שביצעתם בעמודה כלשהי, לחצו על .
כדי למחוק את הנתונים מעמודה כלשהי, לחצו על .
כדי למחוק את כל הנתונים מהגיליון האלקטרוני, לחצו על ""מחק הכול"".
היעזרו בקטע ""שטח מיוער"" שבצד שמאל. השתמשו בגיליון האלקטרוני כדי לענות על השאלה שלפניכם. השלימו את התשובה לשאלה באמצעות בחירה מהתפריטים הנפתחים.
התייחסו לשתי התקופות: 2005 עד 2010, ו-2010 עד 2015.
באילו שתי מדינות חל השינוי הניכר ביותר באחוז השטח המיוער, באחוזים, בין תקופה אחת לאחרת?
תשובות:
בחרואלג'יריהארמניהארצות הבריתגרמניההודויווןלבנוןסנגלפורטוגלפנמהפרוקולומביהקוריאה הדרומיתקזחסטןתאילנד
ו -
בחרואלג'יריהארמניהארצות הבריתגרמניההודויווןלבנוןסנגלפורטוגלפנמהפרוקולומביהקוריאה הדרומיתקזחסטןתאילנד"
MAT/MA161-ForestedAreas,6,5,Hebrew,heb-ISR,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA161-ForestedAreas,7,1,Hebrew,heb-ISR,מחשבוןclose
MAT/MA161-ForestedAreas,7,2,Hebrew,heb-ISR,PISA 2022
MAT/MA161-ForestedAreas,7,3,Hebrew,heb-ISR,"שטח מיוער
בגיליון האלקטרוני שלפניכם מוצג אחוז השטח המיוער מתוך השטח הכולל של כל אחת מ-15 המדינות שברשימת הנתונים. מוצגים נתונים לשנים 2005, 2010 ו-2015.
עמודה א ▾
עמודה ב
עמודה ג
עמודה ד
עמודה ה
עמודה ו
עמודה ז
מדינה
2005
2010
2015
אלג'יריה0.640.810.82ארמניה11.7711.7411.77ארצות הברית33.2633.733.85גרמניה32.6632.7332.76הודו22.7723.4723.77יוון29.1130.2831.45לבנון13.3413.3813.42סנגל45.0544.0142.97פורטוגל36.5235.8935.25פנמה64.3363.2162.11פרו59.0158.4557.79קולומביה54.2652.8552.73קוריאה הדרומית64.4264.0863.69קזחסטן1.241.231.23תאילנד31.5131.8132.1
חשב
עמודה
עמודה ב
עמודה ג
עמודה ד
עמודה ה
עמודה ו
עמודה ז
פעולה
ועוד
פחות
כפול
חלקי
עמודה
עמודה ב
עמודה ג
עמודה ד
עמודה ה
עמודה ו
עמודה ז
הפעלה
ממוצע
עמודה
עמודה ב
עמודה ג
עמודה ד
עמודה ה
עמודה ו
עמודה ז
הפעלה
מחק הכול
closeאישור"
MAT/MA161-ForestedAreas,7,4,Hebrew,heb-ISR,"שטח מיוער  שאלה 4 מתוך 4
כיצד להשתמש בגיליון האלקטרוני
לחצו על  כדי למיין עמודה בסדר עולה (מהנמוך אל הגבוה).  כדי למיין את העמודה בסדר יורד (מהגבוה אל הנמוך) לחצו על הסימן פעם נוספת.
כדי לבצע חישובים:
בחרו עמודה מתוך התפריט הנפתח הימני.
בחרו פעולה מתוך התפריט הנפתח האמצעי.
בחרו עמודה מתוך התפריט הנפתח השמאלי.
לחצו על ""הפעלה"".
התוצאות יוצגו בעמודה הפנויה הראשונה.
כדי להציג את הממוצע של עמודה כלשהי, בחרו עמודה מתוך התפריט הנפתח ולחצו על ""הפעלה"". התוצאה תוצג בתא שמתחת לעמודה זו.
כדי לבטל פעולה שביצעתם בעמודה כלשהי, לחצו על .
כדי למחוק את הנתונים מעמודה כלשהי, לחצו על .
כדי למחוק את כל הנתונים מהגיליון האלקטרוני, לחצו על ""מחק הכול"".
היעזרו בקטע ""שטח מיוער"" שבצד שמאל. השתמשו בגיליון האלקטרוני כדי לענות על השאלה שלפניכם. כדי לענות על השאלה, סמנו את תשובתכם והקלידו את ההסבר.
הילה טוענת שהשטח המיוער בקוריאה הדרומית היה גדול יותר מאשר בכל מדינה אחרת ברשימה בשנים המוצגות.
האם הטענה שלה נכונה לפי הנתונים שבגיליון האלקטרוני?
כן
לא
הסבירו את תשובתכם."
